No.,Time,Source,Destination,Protocol,Length,Info
1096,0.076003,192.168.1.50,192.168.1.40,TCP,60,58830  >  44818 [ACK] Seq=829 Ack=705 Win=8134 Len=0
1097,0.076079,192.168.1.10,192.168.1.100,CIP,174,Success: Class (0xb2) - Service (0x4c)
1098,0.076272,192.168.1.10,192.168.1.20,CIP,116,'HMI_FIT201' - Service (0x4c)
1099,0.076378,192.168.1.20,192.168.1.10,TCP,60,44818  >  64512 [ACK] Seq=1449 Ack=1751 Win=8130 Len=0
1100,0.076378,192.168.1.10,192.168.1.30,CIP,116,'HMI_FIT301' - Service (0x4c)
1101,0.076483,192.168.1.30,192.168.1.10,TCP,60,44818  >  64514 [ACK] Seq=1493 Ack=1783 Win=8130 Len=0
1102,0.076484,192.168.1.60,192.168.1.30,CIP,104,Success: 'P6_P602_AUTOINP' - Service (0x4d)
1103,0.076484,192.168.1.10,192.168.1.40,CIP,130,'HMI_PLANT_RESET' - Service (0x4d)
1104,0.076613,192.168.1.30,192.168.1.60,TCP,60,56704  >  44818 [ACK] Seq=845 Ack=859 Win=8142 Len=0
1105,0.076614,192.168.1.40,192.168.1.10,TCP,60,44818  >  64516 [ACK] Seq=575 Ack=801 Win=8116 Len=0
1106,0.076614,192.168.1.10,192.168.1.60,CIP,130,'HMI_PLANT_RESET' - Service (0x4d)
1107,0.076614,192.168.1.60,192.168.1.30,CIP,148,Success: 'HMI_P602' - Service (0x4c)
1108,0.076691,192.168.1.10,192.168.1.60,CIP,124,'HMI_P6_PERMISSIVE' - Service (0x4c)
1109,0.076692,192.168.1.60,192.168.1.10,TCP,60,44818  >  64520 [ACK] Seq=467 Ack=657 Win=8116 Len=0
1110,0.076692,192.168.1.30,192.168.1.60,TCP,60,56704  >  44818 [ACK] Seq=845 Ack=953 Win=8098 Len=0
1111,0.076793,192.168.1.60,192.168.1.10,TCP,60,44818  >  64520 [ACK] Seq=467 Ack=727 Win=8046 Len=0
1112,0.076794,192.168.1.10,192.168.1.20,CIP CM,124,Unconnected Send: 'HMI_MV201' - Service (0x4c)
1113,0.076908,192.168.1.20,192.168.1.10,TCP,60,44818  >  64512 [ACK] Seq=1449 Ack=1821 Win=8122 Len=0
1114,0.07691,192.168.1.60,192.168.1.10,CIP,116,'HMI_LIT101' - Service (0x4c)
1115,0.077004,192.168.1.60,192.168.1.20,CIP,116,'HMI_AIT202' - Service (0x4c)
1116,0.077005,192.168.1.10,192.168.1.60,TCP,60,44818  >  54986 [ACK] Seq=251 Ack=285 Win=8130 Len=0
1117,0.077098,192.168.1.10,239.192.2.63,CIP I/O,98,"Connection: ID=0x00708000, SEQ=0011938375"
1118,0.077098,192.168.1.20,192.168.1.60,TCP,60,44818  >  54854 [ACK] Seq=181 Ack=187 Win=8130 Len=0
1119,0.07718,192.168.1.40,192.168.1.50,CIP I/O,86,"Connection: ID=0x00975C3D, SEQ=0007666192"
1120,0.077616,192.168.1.20,192.168.1.30,CIP,110,Success: 'HMI_MV201' - Service (0x4c)
1121,0.077616,192.168.1.50,192.168.1.100,CIP,406,Success: Class (0xb2) - Service (0x4c)
1122,0.077617,192.168.1.30,192.168.1.20,TCP,60,56706  >  44818 [ACK] Seq=1657 Ack=1479 Win=8136 Len=0
1123,0.07769,192.168.1.20,192.168.1.100,CIP,280,Success: Class (0xb2) - Service (0x4c)
1124,0.077897,192.168.1.30,192.168.1.20,CIP,126,'HMI_P_NAOCL_UF_DUTY' - Service (0x4c)
1125,0.077897,192.168.1.30,192.168.1.20,CIP,130,'P2_P2078_AUTOINP' - Service (0x4d)
1126,0.077978,192.168.1.20,192.168.1.10,CIP,152,Success: 'HMI_FIT201' - Service (0x4c)
1127,0.077978,192.168.1.20,192.168.1.30,TCP,60,44818  >  56706 [ACK] Seq=1479 Ack=1729 Win=8120 Len=0
1128,0.07798,192.168.1.30,192.168.1.10,CIP,98,Success: 'HMI_PLANT_AUTO' - Service (0x4d)
1129,0.078055,192.168.1.20,192.168.1.30,TCP,60,44818  >  56706 [ACK] Seq=1479 Ack=1805 Win=8044 Len=0
1130,0.078055,192.168.1.10,192.168.1.20,TCP,60,64512  >  44818 [ACK] Seq=1821 Ack=1547 Win=8094 Len=0
1131,0.078144,192.168.1.10,192.168.1.30,TCP,60,64514  >  44818 [ACK] Seq=1783 Ack=1537 Win=8148 Len=0
1132,0.078145,192.168.1.20,192.168.1.30,CIP,116,'HMI_LIT301' - Service (0x4c)
1133,0.078242,192.168.1.30,192.168.1.100,CIP,227,Success: Class (0xb2) - Service (0x4c)
1134,0.078242,192.168.1.20,192.168.1.30,CIP,116,'HMI_FIT301' - Service (0x4c)
1135,0.078243,192.168.1.20,192.168.1.30,CIP,116,'HMI_MV301' - Service (0x4c)
1136,0.07832,192.168.1.10,192.168.1.60,CIP I/O,86,"Connection: ID=0x00D96810, SEQ=0011736623"
1137,0.07832,192.168.1.30,192.168.1.10,CIP,152,Success: 'HMI_FIT301' - Service (0x4c)
1138,0.07832,192.168.1.30,192.168.1.20,TCP,60,44818  >  56784 [ACK] Seq=1251 Ack=993 Win=8130 Len=0
1139,0.078422,192.168.1.30,192.168.1.20,TCP,60,44818  >  56784 [ACK] Seq=1251 Ack=1055 Win=8068 Len=0
1140,0.078423,192.168.1.20,192.168.1.40,CIP,116,'HMI_AIT402' - Service (0x4c)
1141,0.078423,192.168.1.10,192.168.1.30,TCP,60,64514  >  44818 [ACK] Seq=1783 Ack=1635 Win=8094 Len=0
1142,0.078423,192.168.1.30,192.168.1.20,TCP,60,44818  >  56784 [ACK] Seq=1251 Ack=1117 Win=8006 Len=0
1143,0.078496,192.168.1.20,239.192.3.127,CIP I/O,98,"Connection: ID=0x0077802C, SEQ=0063280456"
1144,0.078496,192.168.1.40,192.168.1.20,TCP,60,44818  >  56800 [ACK] Seq=271 Ack=249 Win=8130 Len=0
1145,0.078669,192.168.1.20,192.168.1.50,CIP,116,'HMI_AIT501' - Service (0x4c)
1146,0.07867,192.168.1.20,192.168.1.50,CIP,116,'HMI_AIT502' - Service (0x4c)
1147,0.078754,192.168.1.20,192.168.1.50,CIP,116,'HMI_AIT503' - Service (0x4c)
1148,0.078754,192.168.1.50,192.168.1.20,TCP,60,44818  >  56790 [ACK] Seq=2251 Ack=1551 Win=8130 Len=0
1149,0.078836,192.168.1.50,192.168.1.20,TCP,60,44818  >  56790 [ACK] Seq=2251 Ack=1613 Win=8068 Len=0
1150,0.078837,192.168.1.50,192.168.1.20,TCP,60,44818  >  56790 [ACK] Seq=2251 Ack=1675 Win=8006 Len=0
1151,0.078974,192.168.1.20,192.168.1.60,CIP,144,Success: 'HMI_AIT202' - Service (0x4c)
1152,0.07908,192.168.1.60,192.168.1.20,TCP,60,54854  >  44818 [ACK] Seq=187 Ack=271 Win=8102 Len=0
1153,0.07908,192.168.1.20,192.168.1.10,CIP,110,Success: 'HMI_MV201' - Service (0x4c)
1154,0.079219,192.168.1.10,192.168.1.20,TCP,60,64512  >  44818 [ACK] Seq=1821 Ack=1603 Win=8136 Len=0
1155,0.08023,192.168.1.40,239.192.5.255,CIP I/O,98,"Connection: ID=0x00698000, SEQ=0054038758"
1156,0.080465,192.168.1.10,192.168.1.20,CIP I/O,86,"Connection: ID=0x017746E2, SEQ=0011737152"
1157,0.080861,192.168.1.10,192.168.1.60,CIP,144,Success: 'HMI_LIT101' - Service (0x4c)
1158,0.080861,192.168.1.60,192.168.1.10,TCP,60,54986  >  44818 [ACK] Seq=285 Ack=341 Win=8102 Len=0
1159,0.081194,192.168.1.10,192.168.1.20,CIP,124,'HMI_PLANT' - Service (0x4d)
1160,0.081195,192.168.1.30,192.168.1.20,CIP I/O,86,"Connection: ID=0x00774052, SEQ=0045615797"
1161,0.081288,192.168.1.20,192.168.1.10,TCP,60,44818  >  64512 [ACK] Seq=1603 Ack=1891 Win=8122 Len=0
1162,0.081338,192.168.1.10,192.168.1.30,CIP,124,'HMI_PLANT' - Service (0x4d)
1163,0.081448,192.168.1.10,192.168.1.30,CIP CM,124,Unconnected Send: 'HMI_LIT301' - Service (0x4c)
1164,0.081449,192.168.1.30,192.168.1.10,TCP,60,44818  >  64514 [ACK] Seq=1635 Ack=1853 Win=8122 Len=0
1165,0.081545,192.168.1.30,192.168.1.10,TCP,60,44818  >  64514 [ACK] Seq=1635 Ack=1923 Win=8052 Len=0
1166,0.081545,192.168.1.10,192.168.1.50,CIP,124,'HMI_PLANT' - Service (0x4d)
1167,0.081546,192.168.1.20,192.168.1.30,CIP I/O,86,"Connection: ID=0x007674CB, SEQ=0020511546"
1168,0.081667,192.168.1.60,192.168.1.10,CIP,104,Success: 'HMI_PLANT_AUTO' - Service (0x4d)
1169,0.081668,192.168.1.50,192.168.1.10,TCP,60,44818  >  64518 [ACK] Seq=1481 Ack=2119 Win=8122 Len=0
1170,0.081668,192.168.1.10,192.168.1.60,CIP,124,'HMI_PLANT' - Service (0x4d)
1171,0.081771,192.168.1.10,192.168.1.60,TCP,60,64520  >  44818 [ACK] Seq=797 Ack=517 Win=8142 Len=0
1172,0.081771,192.168.1.30,239.192.4.191,CIP I/O,98,"Connection: ID=0x00769ECB, SEQ=0063280746"
1173,0.081772,192.168.1.60,192.168.1.30,CIP,148,Success: 'HMI_P602' - Service (0x4c)
1174,0.081772,192.168.1.60,192.168.1.10,TCP,60,44818  >  64520 [ACK] Seq=517 Ack=797 Win=8122 Len=0
1175,0.081861,192.168.1.30,192.168.1.60,TCP,60,56704  >  44818 [ACK] Seq=845 Ack=1047 Win=8098 Len=0
1176,0.081862,192.168.1.50,239.192.7.63,CIP I/O,98,"Connection: ID=0x001780AC, SEQ=0007751639"
1177,0.082062,192.168.1.60,192.168.1.100,CIP,178,Success: Class (0xb2) - Service (0x4c)
1178,0.082062,192.168.1.10,192.168.1.20,CIP,128,'HMI_PLANT_AUTO' - Service (0x4d)
1179,0.082188,192.168.1.20,192.168.1.10,TCP,60,44818  >  64512 [ACK] Seq=1603 Ack=1965 Win=8118 Len=0
1180,0.082286,192.168.1.20,192.168.1.30,CIP,112,Success: 'HMI_P_NAOCL_UF_DUTY' - Service (0x4c)
1181,0.082432,192.168.1.30,192.168.1.20,TCP,60,56706  >  44818 [ACK] Seq=1805 Ack=1537 Win=8134 Len=0
1182,0.082435,192.168.1.50,192.168.1.20,CIP,144,Success: 'HMI_AIT501' - Service (0x4c)
1183,0.082435,192.168.1.20,192.168.1.30,CIP,104,Success: 'P2_P2078_AUTOINP' - Service (0x4d)
1184,0.082553,192.168.1.30,192.168.1.20,TCP,60,56706  >  44818 [ACK] Seq=1805 Ack=1587 Win=8142 Len=0
1185,0.082553,192.168.1.20,192.168.1.50,TCP,60,56790  >  44818 [ACK] Seq=1675 Ack=2341 Win=8102 Len=0
1186,0.082629,192.168.1.50,192.168.1.20,CIP,144,Success: 'HMI_AIT502' - Service (0x4c)
1187,0.082706,192.168.1.50,192.168.1.20,CIP,144,Success: 'HMI_AIT503' - Service (0x4c)
1188,0.082707,192.168.1.20,192.168.1.50,TCP,60,56790  >  44818 [ACK] Seq=1675 Ack=2431 Win=8102 Len=0
1189,0.082802,192.168.1.20,192.168.1.50,TCP,60,56790  >  44818 [ACK] Seq=1675 Ack=2521 Win=8036 Len=0
1190,0.082802,192.168.1.50,192.168.1.10,CIP,104,Success: 'HMI_PLANT' - Service (0x4d)
1191,0.082802,192.168.1.50,192.168.1.40,CIP I/O,86,"Connection: ID=0x016954A5, SEQ=0007705700"
1192,0.082901,192.168.1.20,192.168.1.50,CIP,116,'HMI_AIT504' - Service (0x4c)
1193,0.082901,192.168.1.10,192.168.1.50,TCP,60,64518  >  44818 [ACK] Seq=2119 Ack=1531 Win=8142 Len=0
1194,0.082982,192.168.1.20,192.168.1.10,CIP,104,Success: 'HMI_PLANT' - Service (0x4d)
1195,0.082982,192.168.1.60,192.168.1.10,CIP I/O,86,"Connection: ID=0x0070401D, SEQ=0011822564"
1196,0.082982,192.168.1.50,192.168.1.20,TCP,60,44818  >  56790 [ACK] Seq=2521 Ack=1737 Win=8130 Len=0
1197,0.083068,192.168.1.20,192.168.1.10,CIP,104,Success: 'HMI_PLANT_AUTO' - Service (0x4d)
1198,0.083069,192.168.1.50,192.168.1.40,CIP,124,'HMI_P_RO_FEED_DUTY' - Service (0x4c)
1199,0.083069,192.168.1.10,192.168.1.20,TCP,60,64512  >  44818 [ACK] Seq=1965 Ack=1653 Win=8142 Len=0
1200,0.08307,192.168.1.30,192.168.1.20,CIP,144,Success: 'HMI_LIT301' - Service (0x4c)
1201,0.083167,192.168.1.10,192.168.1.20,TCP,60,64512  >  44818 [ACK] Seq=1965 Ack=1703 Win=8092 Len=0
1202,0.08317,192.168.1.40,192.168.1.50,TCP,60,44818  >  58830 [ACK] Seq=705 Ack=899 Win=8122 Len=0
1203,0.08317,192.168.1.30,192.168.1.20,CIP,152,Success: 'HMI_FIT301' - Service (0x4c)
1204,0.08317,192.168.1.20,192.168.1.30,TCP,60,56784  >  44818 [ACK] Seq=1117 Ack=1341 Win=8102 Len=0
1205,0.083268,192.168.1.30,192.168.1.20,CIP,116,Success: 'HMI_MV301' - Service (0x4c)
1206,0.083348,192.168.1.20,192.168.1.50,CIP I/O,86,"Connection: ID=0x001748B4, SEQ=0007708646"
1207,0.083349,192.168.1.10,192.168.1.50,CIP I/O,86,"Connection: ID=0x011748B5, SEQ=0007618200"
1208,0.08335,192.168.1.20,192.168.1.30,TCP,60,56784  >  44818 [ACK] Seq=1117 Ack=1439 Win=8028 Len=0
1209,0.08335,192.168.1.20,192.168.1.30,TCP,60,56784  >  44818 [ACK] Seq=1117 Ack=1501 Win=7966 Len=0
1210,0.08344,192.168.1.30,192.168.1.10,CIP,104,Success: 'HMI_PLANT' - Service (0x4d)
1211,0.08344,192.168.1.30,192.168.1.40,CIP I/O,86,"Connection: ID=0x0069685A, SEQ=0045614952"
1212,0.083526,192.168.1.10,192.168.1.30,TCP,60,64514  >  44818 [ACK] Seq=1923 Ack=1685 Win=8142 Len=0
1213,0.083683,192.168.1.30,192.168.1.10,CIP,138,Success: 'HMI_LIT301' - Service (0x4c)
1214,0.083814,192.168.1.30,192.168.1.60,CIP,130,'P6_P602_AUTOINP' - Service (0x4d)
1215,0.083814,192.168.1.10,192.168.1.30,TCP,60,64514  >  44818 [ACK] Seq=1923 Ack=1769 Win=8108 Len=0
1216,0.083815,192.168.1.30,192.168.1.60,CIP,114,'HMI_P602' - Service (0x4c)
1217,0.08394,192.168.1.60,192.168.1.30,TCP,60,44818  >  56704 [ACK] Seq=1047 Ack=921 Win=8116 Len=0
1218,0.08394,192.168.1.60,192.168.1.30,TCP,60,44818  >  56704 [ACK] Seq=1047 Ack=981 Win=8056 Len=0
1219,0.084134,192.168.1.30,192.168.1.20,CIP CM,124,Unconnected Send: 'HMI_FIT201' - Service (0x4c)
1220,0.084135,192.168.1.30,192.168.1.20,CIP CM,124,Unconnected Send: 'HMI_MV201' - Service (0x4c)
1221,0.084265,192.168.1.20,192.168.1.30,TCP,60,44818  >  56706 [ACK] Seq=1587 Ack=1875 Win=8122 Len=0
1222,0.084266,192.168.1.20,192.168.1.30,TCP,60,44818  >  56706 [ACK] Seq=1587 Ack=1945 Win=8052 Len=0
1223,0.084945,192.168.1.60,239.192.8.127,CIP I/O,98,"Connection: ID=0x0059807D, SEQ=0046026560"
1224,0.085155,192.168.1.30,192.168.1.60,CIP I/O,86,"Connection: ID=0x00597285, SEQ=0045614254"
1225,0.085623,192.168.1.10,192.168.1.30,CIP I/O,86,"Connection: ID=0x00F65A5A, SEQ=0011735509"
1226,0.085624,192.168.1.10,192.168.1.40,CIP I/O,86,"Connection: ID=0x01E960F4, SEQ=0011735070"
1227,0.085625,192.168.1.40,192.168.1.50,CIP,104,Success: 'HMI_RO_HPP_SD' - Service (0x4d)
1228,0.085667,192.168.1.50,192.168.1.40,TCP,60,58830  >  44818 [ACK] Seq=899 Ack=755 Win=8142 Len=0
1229,0.085713,192.168.1.40,192.168.1.50,CIP,148,Success: 'HMI_UV401' - Service (0x4c)
1230,0.085891,192.168.1.40,192.168.1.30,CIP,144,Success: 'HMI_LIT401' - Service (0x4c)
1231,0.085891,192.168.1.50,192.168.1.40,TCP,60,58830  >  44818 [ACK] Seq=899 Ack=849 Win=8098 Len=0
1232,0.085986,192.168.1.30,192.168.1.40,TCP,60,63750  >  44818 [ACK] Seq=397 Ack=547 Win=8102 Len=0
1233,0.085986,192.168.1.60,192.168.1.20,CIP I/O,86,"Connection: ID=0x00F7464A, SEQ=0045398803"
1234,0.086094,192.168.1.20,192.168.1.40,CIP I/O,86,"Connection: ID=0x00E97436, SEQ=0020511116"
1235,0.086095,192.168.1.40,192.168.1.99,CIP,107,Success: 'CPS_ALID_P4_SD5' - Service (0x4c)
1236,0.08624,192.168.1.40,192.168.1.50,CIP,146,Success: 'HMI_FIT401' - Service (0x4c)
1237,0.086327,192.168.1.40,192.168.1.30,CIP,146,Success: 'HMI_FIT401' - Service (0x4c)
1238,0.086327,192.168.1.50,192.168.1.40,TCP,60,58830  >  44818 [ACK] Seq=899 Ack=941 Win=8100 Len=0
1239,0.086398,192.168.1.30,192.168.1.40,TCP,60,63750  >  44818 [ACK] Seq=397 Ack=639 Win=8100 Len=0
1240,0.086398,192.168.1.10,192.168.1.40,CIP,124,'HMI_PLANT' - Service (0x4d)
1241,0.0864,192.168.1.10,192.168.1.40,CIP,128,'HMI_PLANT_AUTO' - Service (0x4d)
1242,0.086512,192.168.1.40,192.168.1.10,TCP,60,44818  >  64516 [ACK] Seq=575 Ack=871 Win=8122 Len=0
1243,0.086513,192.168.1.10,192.168.1.50,CIP,128,'HMI_PLANT_AUTO' - Service (0x4d)
1244,0.086513,192.168.1.40,192.168.1.10,TCP,60,44818  >  64516 [ACK] Seq=575 Ack=945 Win=8048 Len=0
1245,0.086635,192.168.1.60,192.168.1.10,CIP,104,Success: 'HMI_PLANT_RESET' - Service (0x4d)
1246,0.086635,192.168.1.99,192.168.1.40,CIP,122,'CPS_ALID_P4_SD6' - Service (0x4c)
1247,0.086636,192.168.1.50,192.168.1.10,TCP,60,44818  >  64518 [ACK] Seq=1531 Ack=2193 Win=8118 Len=0
1248,0.086636,192.168.1.60,192.168.1.10,CIP,112,Success: 'HMI_P6_PERMISSIVE' - Service (0x4c)
1249,0.086637,192.168.1.10,192.168.1.60,TCP,60,64520  >  44818 [ACK] Seq=797 Ack=567 Win=8142 Len=0
1250,0.086707,192.168.1.40,192.168.1.99,TCP,60,44818  >  48072 [ACK] Seq=389 Ack=477 Win=8124 Len=0
1251,0.086722,192.168.1.10,192.168.1.60,TCP,60,64520  >  44818 [ACK] Seq=797 Ack=625 Win=8084 Len=0
1252,0.08707,192.168.1.10,239.192.2.63,CIP I/O,98,"Connection: ID=0x00708000, SEQ=0011938376"
1253,0.087248,192.168.1.40,192.168.1.50,CIP I/O,86,"Connection: ID=0x00975C3D, SEQ=0007666193"
1254,0.087481,192.168.1.50,192.168.1.20,CIP,144,Success: 'HMI_AIT504' - Service (0x4c)
1255,0.087616,192.168.1.20,192.168.1.50,TCP,60,56790  >  44818 [ACK] Seq=1737 Ack=2611 Win=8102 Len=0
1256,0.087617,192.168.1.20,192.168.1.30,CIP,146,Success: 'HMI_FIT201' - Service (0x4c)
1257,0.087767,192.168.1.50,192.168.1.10,CIP,104,Success: 'HMI_PLANT_AUTO' - Service (0x4d)
1258,0.087767,192.168.1.30,192.168.1.20,TCP,60,56706  >  44818 [ACK] Seq=1945 Ack=1679 Win=8100 Len=0
1259,0.087767,192.168.1.20,192.168.1.50,CIP,116,'HMI_AIT501' - Service (0x4c)
1260,0.087873,192.168.1.10,192.168.1.50,TCP,60,64518  >  44818 [ACK] Seq=2193 Ack=1581 Win=8142 Len=0
1261,0.087873,192.168.1.20,192.168.1.50,CIP,116,'HMI_AIT502' - Service (0x4c)
1262,0.087874,192.168.1.50,192.168.1.20,TCP,60,44818  >  56790 [ACK] Seq=2611 Ack=1799 Win=8130 Len=0
1263,0.087959,192.168.1.20,192.168.1.50,CIP,116,'HMI_AIT503' - Service (0x4c)
1264,0.087959,192.168.1.50,192.168.1.20,TCP,60,44818  >  56790 [ACK] Seq=2611 Ack=1861 Win=8068 Len=0
1265,0.088056,192.168.1.50,192.168.1.20,TCP,60,44818  >  56790 [ACK] Seq=2611 Ack=1923 Win=8006 Len=0
1266,0.088124,192.168.1.30,192.168.1.60,CIP,114,'HMI_P602' - Service (0x4c)
1267,0.088197,192.168.1.20,192.168.1.30,CIP,110,Success: 'HMI_MV201' - Service (0x4c)
1268,0.088275,192.168.1.30,192.168.1.20,CIP,126,'HMI_P_NAOCL_UF_DUTY' - Service (0x4c)
1269,0.088275,192.168.1.60,192.168.1.30,TCP,60,44818  >  56704 [ACK] Seq=1047 Ack=1041 Win=8132 Len=0
1270,0.088275,192.168.1.30,192.168.1.20,TCP,60,56706  >  44818 [ACK] Seq=2017 Ack=1735 Win=8136 Len=0
1271,0.088352,192.168.1.10,192.168.1.60,CIP I/O,86,"Connection: ID=0x00D96810, SEQ=0011736624"
1272,0.088352,192.168.1.30,192.168.1.20,CIP,130,'P2_P2078_AUTOINP' - Service (0x4d)
1273,0.088352,192.168.1.20,192.168.1.30,TCP,60,44818  >  56706 [ACK] Seq=1735 Ack=2017 Win=8120 Len=0
1274,0.088482,192.168.1.20,239.192.3.127,CIP I/O,98,"Connection: ID=0x0077802C, SEQ=0063280457"
1275,0.088483,192.168.1.20,192.168.1.30,TCP,60,44818  >  56706 [ACK] Seq=1735 Ack=2093 Win=8068 Len=0
1276,0.090185,192.168.1.40,192.168.1.30,CIP,114,'HMI_P301' - Service (0x4c)
1277,0.090186,192.168.1.40,192.168.1.30,CIP,114,'HMI_P302' - Service (0x4c)
1278,0.090191,192.168.1.30,192.168.1.40,TCP,60,44818  >  55874 [ACK] Seq=759 Ack=489 Win=8132 Len=0
1279,0.090191,192.168.1.40,239.192.5.255,CIP I/O,98,"Connection: ID=0x00698000, SEQ=0054038759"
1280,0.090261,192.168.1.30,192.168.1.40,TCP,60,44818  >  55874 [ACK] Seq=759 Ack=549 Win=8072 Len=0
1281,0.090419,192.168.1.40,192.168.1.100,CIP,233,Success: Class (0xb2) - Service (0x4c)
1282,0.090629,192.168.1.10,192.168.1.20,CIP I/O,86,"Connection: ID=0x017746E2, SEQ=0011737153"
1283,0.090744,192.168.1.200,192.168.1.60,CIP,108,Class (0xb2) - Service (0x4c)
1284,0.090863,192.168.1.60,192.168.1.200,TCP,60,44818  >  5027 [ACK] Seq=2161 Ack=271 Win=8138 Len=0
1285,0.090863,192.168.1.10,192.168.1.20,CIP,130,'HMI_PLANT_RESET' - Service (0x4d)
1286,0.090939,192.168.1.10,192.168.1.20,CIP,124,'HMI_P2_PERMISSIVE' - Service (0x4c)
1287,0.091024,192.168.1.20,192.168.1.10,TCP,60,44818  >  64512 [ACK] Seq=1703 Ack=2041 Win=8116 Len=0
1288,0.091024,192.168.1.40,192.168.1.10,CIP,104,Success: 'HMI_PLANT_RESET' - Service (0x4d)
1289,0.091024,192.168.1.10,192.168.1.30,CIP,130,'HMI_PLANT_RESET' - Service (0x4d)
1290,0.091025,192.168.1.20,192.168.1.10,TCP,60,44818  >  64512 [ACK] Seq=1703 Ack=2111 Win=8046 Len=0
1291,0.09112,192.168.1.30,192.168.1.10,TCP,60,44818  >  64514 [ACK] Seq=1769 Ack=1999 Win=8116 Len=0
1292,0.09112,192.168.1.10,192.168.1.40,TCP,60,64516  >  44818 [ACK] Seq=945 Ack=625 Win=8142 Len=0
1293,0.091256,192.168.1.10,192.168.1.30,CIP,124,'HMI_P3_PERMISSIVE' - Service (0x4c)
1294,0.091256,192.168.1.30,192.168.1.20,CIP I/O,86,"Connection: ID=0x00774052, SEQ=0045615798"
1295,0.091347,192.168.1.30,192.168.1.10,TCP,60,44818  >  64514 [ACK] Seq=1769 Ack=2069 Win=8122 Len=0
1296,0.091348,192.168.1.10,192.168.1.50,CIP,130,'HMI_PLANT_RESET' - Service (0x4d)
1297,0.091351,192.168.1.10,192.168.1.50,CIP,124,'HMI_P5_PERMISSIVE' - Service (0x4c)
1298,0.091463,192.168.1.50,192.168.1.10,TCP,60,44818  >  64518 [ACK] Seq=1581 Ack=2269 Win=8116 Len=0
1299,0.091463,192.168.1.10,192.168.1.50,CIP,136,'HMI_SHUTDOWN_FLUSHING' - Service (0x4d)
1300,0.091464,192.168.1.10,192.168.1.50,CIP,130,'HMI_P5_SD_FLUSHING_DONE' - Service (0x4c)
1301,0.091464,192.168.1.50,192.168.1.10,TCP,60,44818  >  64518 [ACK] Seq=1581 Ack=2339 Win=8046 Len=0
1302,0.091581,192.168.1.50,192.168.1.10,TCP,60,44818  >  64518 [ACK] Seq=1581 Ack=2421 Win=7964 Len=0
1303,0.091581,192.168.1.50,192.168.1.10,TCP,60,44818  >  64518 [ACK] Seq=1581 Ack=2497 Win=7888 Len=0
1304,0.091582,192.168.1.20,192.168.1.30,CIP I/O,86,"Connection: ID=0x007674CB, SEQ=0020511547"
1305,0.091753,192.168.1.10,192.168.1.50,CIP,118,'HMI_P5_STATE' - Service (0x4c)
1306,0.091753,192.168.1.30,239.192.4.191,CIP I/O,98,"Connection: ID=0x00769ECB, SEQ=0063280747"
1307,0.091754,192.168.1.50,192.168.1.10,TCP,60,44818  >  64518 [ACK] Seq=1581 Ack=2561 Win=8128 Len=0
1308,0.091826,192.168.1.50,239.192.7.63,CIP I/O,98,"Connection: ID=0x001780AC, SEQ=0007751640"
1309,0.091827,192.168.1.60,192.168.1.10,CIP,104,Success: 'HMI_PLANT' - Service (0x4d)
1310,0.092024,192.168.1.10,192.168.1.60,TCP,60,64520  >  44818 [ACK] Seq=797 Ack=675 Win=8142 Len=0
1311,0.092233,192.168.1.10,192.168.1.20,CIP,116,'HMI_FIT201' - Service (0x4c)
1312,0.092337,192.168.1.10,192.168.1.30,CIP,116,'HMI_FIT301' - Service (0x4c)
1313,0.092337,192.168.1.20,192.168.1.10,TCP,60,44818  >  64512 [ACK] Seq=1703 Ack=2173 Win=8130 Len=0
1314,0.092414,192.168.1.10,192.168.1.20,CIP CM,124,Unconnected Send: 'HMI_MV201' - Service (0x4c)
1315,0.092414,192.168.1.30,192.168.1.10,TCP,60,44818  >  64514 [ACK] Seq=1769 Ack=2131 Win=8130 Len=0
1316,0.092535,192.168.1.20,192.168.1.10,TCP,60,44818  >  64512 [ACK] Seq=1703 Ack=2243 Win=8122 Len=0
1317,0.092535,192.168.1.10,192.168.1.30,CIP CM,136,Unconnected Send: 'HMI_PLANT_AUTO' - Service (0x4d)
1318,0.092627,192.168.1.30,192.168.1.10,TCP,60,44818  >  64514 [ACK] Seq=1769 Ack=2213 Win=8110 Len=0
1319,0.092646,192.168.1.10,192.168.1.40,CIP,124,'HMI_P4_PERMISSIVE' - Service (0x4c)
1320,0.092801,192.168.1.20,192.168.1.30,CIP,112,Success: 'HMI_P_NAOCL_UF_DUTY' - Service (0x4c)
1321,0.092801,192.168.1.40,192.168.1.10,TCP,60,44818  >  64516 [ACK] Seq=625 Ack=1015 Win=8122 Len=0
1322,0.092801,192.168.1.20,192.168.1.30,CIP,104,Success: 'P2_P2078_AUTOINP' - Service (0x4d)
1323,0.092801,192.168.1.50,192.168.1.20,CIP,144,Success: 'HMI_AIT501' - Service (0x4c)
1324,0.092902,192.168.1.30,192.168.1.20,TCP,60,56706  >  44818 [ACK] Seq=2093 Ack=1793 Win=8134 Len=0
1325,0.092902,192.168.1.30,192.168.1.20,TCP,60,56706  >  44818 [ACK] Seq=2093 Ack=1843 Win=8084 Len=0
1326,0.092903,192.168.1.50,192.168.1.20,CIP,144,Success: 'HMI_AIT502' - Service (0x4c)
